dt,AverageTemperature,AverageTemperatureUncertainty,State,Country,id
1781-05-01,,,Alberta,Canada,4
1781-06-01,,,Alberta,Canada,4
1781-07-01,,,Alberta,Canada,4
1781-08-01,,,Alberta,Canada,4
1781-09-01,6.305,4.467,Alberta,Canada,4
1781-10-01,1.1250000000000002,4.353,Alberta,Canada,4
1781-11-01,-5.4540000000000015,4.503,Alberta,Canada,4
1781-12-01,-13.652,4.545,Alberta,Canada,4
1782-01-01,-20.277,4.402,Alberta,Canada,4
1782-02-01,-16.191,5.03,Alberta,Canada,4
1782-03-01,-10.844,4.507,Alberta,Canada,4
1782-04-01,1.906,4.596,Alberta,Canada,4
1782-05-01,8.523,4.788,Alberta,Canada,4
1782-06-01,14.033,4.647,Alberta,Canada,4
1782-07-01,14.892,5.359,Alberta,Canada,4
1782-08-01,,,Alberta,Canada,4
1782-09-01,,,Alberta,Canada,4
1782-10-01,,,Alberta,Canada,4
1782-11-01,,,Alberta,Canada,4
1782-12-01,,,Alberta,Canada,4
1783-01-01,,,Alberta,Canada,4
1783-02-01,,,Alberta,Canada,4
1783-03-01,,,Alberta,Canada,4
1783-04-01,,,Alberta,Canada,4
1783-05-01,,,Alberta,Canada,4
1783-06-01,,,Alberta,Canada,4
1783-07-01,,,Alberta,Canada,4
1783-08-01,,,Alberta,Canada,4
1783-09-01,,,Alberta,Canada,4
1783-10-01,,,Alberta,Canada,4
1783-11-01,,,Alberta,Canada,4
1783-12-01,,,Alberta,Canada,4
1784-01-01,,,Alberta,Canada,4
1784-02-01,,,Alberta,Canada,4
1784-03-01,,,Alberta,Canada,4
1784-04-01,,,Alberta,Canada,4
1784-05-01,,,Alberta,Canada,4
1784-06-01,,,Alberta,Canada,4
1784-07-01,,,Alberta,Canada,4
1784-08-01,,,Alberta,Canada,4
1784-09-01,,,Alberta,Canada,4
1784-10-01,,,Alberta,Canada,4
1784-11-01,,,Alberta,Canada,4
1784-12-01,,,Alberta,Canada,4
1785-01-01,,,Alberta,Canada,4
1785-02-01,,,Alberta,Canada,4
1785-03-01,,,Alberta,Canada,4
1785-04-01,,,Alberta,Canada,4
1785-05-01,,,Alberta,Canada,4
1785-06-01,,,Alberta,Canada,4
1785-07-01,,,Alberta,Canada,4
1785-08-01,,,Alberta,Canada,4
1785-09-01,,,Alberta,Canada,4
1785-10-01,,,Alberta,Canada,4
1785-11-01,,,Alberta,Canada,4
1785-12-01,,,Alberta,Canada,4
1786-01-01,,,Alberta,Canada,4
1786-02-01,,,Alberta,Canada,4
1786-03-01,,,Alberta,Canada,4
1786-04-01,,,Alberta,Canada,4
1786-05-01,,,Alberta,Canada,4
1786-06-01,,,Alberta,Canada,4
1786-07-01,,,Alberta,Canada,4
1786-08-01,,,Alberta,Canada,4
1786-09-01,,,Alberta,Canada,4
1786-10-01,,,Alberta,Canada,4
1786-11-01,,,Alberta,Canada,4
1786-12-01,,,Alberta,Canada,4
1787-01-01,,,Alberta,Canada,4
1787-02-01,,,Alberta,Canada,4
1787-03-01,,,Alberta,Canada,4
1787-04-01,,,Alberta,Canada,4
1787-05-01,,,Alberta,Canada,4
1787-06-01,,,Alberta,Canada,4
1787-07-01,,,Alberta,Canada,4
1787-08-01,,,Alberta,Canada,4
1787-09-01,,,Alberta,Canada,4
1787-10-01,,,Alberta,Canada,4
1787-11-01,,,Alberta,Canada,4
1787-12-01,,,Alberta,Canada,4
1788-01-01,,,Alberta,Canada,4
1788-02-01,,,Alberta,Canada,4
1788-03-01,,,Alberta,Canada,4
1788-04-01,,,Alberta,Canada,4
1788-05-01,,,Alberta,Canada,4
1788-06-01,,,Alberta,Canada,4
1788-07-01,,,Alberta,Canada,4
1788-08-01,,,Alberta,Canada,4
1788-09-01,,,Alberta,Canada,4
1788-10-01,,,Alberta,Canada,4
1788-11-01,,,Alberta,Canada,4
1788-12-01,,,Alberta,Canada,4
1789-01-01,,,Alberta,Canada,4
1789-02-01,,,Alberta,Canada,4
1789-03-01,,,Alberta,Canada,4
1789-04-01,,,Alberta,Canada,4
1789-05-01,,,Alberta,Canada,4
1789-06-01,,,Alberta,Canada,4
1789-07-01,,,Alberta,Canada,4
1789-08-01,,,Alberta,Canada,4
1789-09-01,,,Alberta,Canada,4
1789-10-01,,,Alberta,Canada,4
1789-11-01,,,Alberta,Canada,4
1789-12-01,,,Alberta,Canada,4
1790-01-01,,,Alberta,Canada,4
1790-02-01,,,Alberta,Canada,4
1790-03-01,,,Alberta,Canada,4
1790-04-01,,,Alberta,Canada,4
1790-05-01,,,Alberta,Canada,4
1790-06-01,,,Alberta,Canada,4
1790-07-01,,,Alberta,Canada,4
1790-08-01,,,Alberta,Canada,4
1790-09-01,,,Alberta,Canada,4
1790-10-01,,,Alberta,Canada,4
1790-11-01,,,Alberta,Canada,4
1790-12-01,,,Alberta,Canada,4
1791-01-01,,,Alberta,Canada,4
1791-02-01,,,Alberta,Canada,4
1791-03-01,,,Alberta,Canada,4
1791-04-01,,,Alberta,Canada,4
1791-05-01,,,Alberta,Canada,4
1791-06-01,,,Alberta,Canada,4
1791-07-01,,,Alberta,Canada,4
1791-08-01,,,Alberta,Canada,4
1791-09-01,,,Alberta,Canada,4
1791-10-01,,,Alberta,Canada,4
1791-11-01,,,Alberta,Canada,4
1791-12-01,,,Alberta,Canada,4
1792-01-01,,,Alberta,Canada,4
1792-02-01,,,Alberta,Canada,4
1792-03-01,,,Alberta,Canada,4
1792-04-01,,,Alberta,Canada,4
1792-05-01,,,Alberta,Canada,4
1792-06-01,,,Alberta,Canada,4
1792-07-01,,,Alberta,Canada,4
1792-08-01,,,Alberta,Canada,4
1792-09-01,,,Alberta,Canada,4
1792-10-01,,,Alberta,Canada,4
1792-11-01,,,Alberta,Canada,4
1792-12-01,,,Alberta,Canada,4
1793-01-01,,,Alberta,Canada,4
1793-02-01,,,Alberta,Canada,4
1793-03-01,,,Alberta,Canada,4
1793-04-01,,,Alberta,Canada,4
1793-05-01,,,Alberta,Canada,4
1793-06-01,,,Alberta,Canada,4
1793-07-01,,,Alberta,Canada,4
1793-08-01,,,Alberta,Canada,4
1793-09-01,,,Alberta,Canada,4
1793-10-01,,,Alberta,Canada,4
1793-11-01,,,Alberta,Canada,4
1793-12-01,,,Alberta,Canada,4
1794-01-01,,,Alberta,Canada,4
1794-02-01,,,Alberta,Canada,4
1794-03-01,,,Alberta,Canada,4
1794-04-01,,,Alberta,Canada,4
1794-05-01,,,Alberta,Canada,4
1794-06-01,,,Alberta,Canada,4
1794-07-01,,,Alberta,Canada,4
1794-08-01,,,Alberta,Canada,4
1794-09-01,,,Alberta,Canada,4
1794-10-01,,,Alberta,Canada,4
1794-11-01,,,Alberta,Canada,4
1794-12-01,,,Alberta,Canada,4
1795-01-01,,,Alberta,Canada,4
1795-02-01,,,Alberta,Canada,4
1795-03-01,,,Alberta,Canada,4
1795-04-01,,,Alberta,Canada,4
1795-05-01,,,Alberta,Canada,4
1795-06-01,,,Alberta,Canada,4
1795-07-01,,,Alberta,Canada,4
1795-08-01,,,Alberta,Canada,4
1795-09-01,,,Alberta,Canada,4
1795-10-01,,,Alberta,Canada,4
1795-11-01,,,Alberta,Canada,4
1795-12-01,,,Alberta,Canada,4
1796-01-01,,,Alberta,Canada,4
1796-02-01,,,Alberta,Canada,4
1796-03-01,,,Alberta,Canada,4
1796-04-01,,,Alberta,Canada,4
1796-05-01,,,Alberta,Canada,4
1796-06-01,15.054,4.816,Alberta,Canada,4
1796-07-01,15.125,4.692,Alberta,Canada,4
1796-08-01,15.628,4.839,Alberta,Canada,4
1796-09-01,9.931,4.74,Alberta,Canada,4
1796-10-01,1.7520000000000002,4.404,Alberta,Canada,4
1796-11-01,-6.893,4.433,Alberta,Canada,4
1796-12-01,-17.915,5.229,Alberta,Canada,4
1797-01-01,-13.772000000000002,4.874,Alberta,Canada,4
1797-02-01,-12.706,4.513,Alberta,Canada,4
1797-03-01,-9.33,4.382,Alberta,Canada,4
1797-04-01,-1.6989999999999996,4.453,Alberta,Canada,4
1797-05-01,6.674,4.503,Alberta,Canada,4
1797-06-01,13.556,4.45,Alberta,Canada,4
1797-07-01,,,Alberta,Canada,4
1797-08-01,,,Alberta,Canada,4
1797-09-01,,,Alberta,Canada,4
1797-10-01,,,Alberta,Canada,4
1797-11-01,,,Alberta,Canada,4
1797-12-01,,,Alberta,Canada,4
1798-01-01,,,Alberta,Canada,4
1798-02-01,,,Alberta,Canada,4
1798-03-01,,,Alberta,Canada,4
1798-04-01,,,Alberta,Canada,4
1798-05-01,,,Alberta,Canada,4
1798-06-01,,,Alberta,Canada,4
1798-07-01,,,Alberta,Canada,4
1798-08-01,,,Alberta,Canada,4
1798-09-01,,,Alberta,Canada,4
1798-10-01,,,Alberta,Canada,4
1798-11-01,,,Alberta,Canada,4
1798-12-01,,,Alberta,Canada,4
1799-01-01,,,Alberta,Canada,4
1799-02-01,,,Alberta,Canada,4
1799-03-01,,,Alberta,Canada,4
1799-04-01,,,Alberta,Canada,4
1799-05-01,,,Alberta,Canada,4
1799-06-01,,,Alberta,Canada,4
1799-07-01,,,Alberta,Canada,4
1799-08-01,,,Alberta,Canada,4
1799-09-01,,,Alberta,Canada,4
1799-10-01,,,Alberta,Canada,4
1799-11-01,,,Alberta,Canada,4
1799-12-01,,,Alberta,Canada,4
1800-01-01,,,Alberta,Canada,4
1800-02-01,,,Alberta,Canada,4
1800-03-01,,,Alberta,Canada,4
1800-04-01,,,Alberta,Canada,4
1800-05-01,,,Alberta,Canada,4
1800-06-01,,,Alberta,Canada,4
1800-07-01,,,Alberta,Canada,4
1800-08-01,,,Alberta,Canada,4
1800-09-01,,,Alberta,Canada,4
1800-10-01,,,Alberta,Canada,4
1800-11-01,,,Alberta,Canada,4
1800-12-01,,,Alberta,Canada,4
1801-01-01,,,Alberta,Canada,4
1801-02-01,,,Alberta,Canada,4
1801-03-01,,,Alberta,Canada,4
1801-04-01,,,Alberta,Canada,4
1801-05-01,,,Alberta,Canada,4
1801-06-01,,,Alberta,Canada,4
1801-07-01,,,Alberta,Canada,4
1801-08-01,,,Alberta,Canada,4
1801-09-01,,,Alberta,Canada,4
1801-10-01,,,Alberta,Canada,4
1801-11-01,,,Alberta,Canada,4
1801-12-01,,,Alberta,Canada,4
1802-01-01,,,Alberta,Canada,4
1802-02-01,,,Alberta,Canada,4
1802-03-01,,,Alberta,Canada,4
1802-04-01,,,Alberta,Canada,4
1802-05-01,,,Alberta,Canada,4
1802-06-01,,,Alberta,Canada,4
1802-07-01,,,Alberta,Canada,4
1802-08-01,,,Alberta,Canada,4
1802-09-01,,,Alberta,Canada,4
1802-10-01,,,Alberta,Canada,4
1802-11-01,,,Alberta,Canada,4
1802-12-01,,,Alberta,Canada,4
1803-01-01,,,Alberta,Canada,4
1803-02-01,,,Alberta,Canada,4
1803-03-01,,,Alberta,Canada,4
1803-04-01,,,Alberta,Canada,4
1803-05-01,,,Alberta,Canada,4
1803-06-01,,,Alberta,Canada,4
1803-07-01,,,Alberta,Canada,4
1803-08-01,,,Alberta,Canada,4
1803-09-01,,,Alberta,Canada,4
1803-10-01,,,Alberta,Canada,4
1803-11-01,,,Alberta,Canada,4
1803-12-01,,,Alberta,Canada,4
1804-01-01,,,Alberta,Canada,4
1804-02-01,,,Alberta,Canada,4
1804-03-01,,,Alberta,Canada,4
1804-04-01,,,Alberta,Canada,4
1804-05-01,,,Alberta,Canada,4
1804-06-01,,,Alberta,Canada,4
1804-07-01,,,Alberta,Canada,4
1804-08-01,,,Alberta,Canada,4
1804-09-01,,,Alberta,Canada,4
1804-10-01,,,Alberta,Canada,4
1804-11-01,,,Alberta,Canada,4
1804-12-01,,,Alberta,Canada,4
1805-01-01,,,Alberta,Canada,4
1805-02-01,,,Alberta,Canada,4
1805-03-01,,,Alberta,Canada,4
1805-04-01,,,Alberta,Canada,4
1805-05-01,,,Alberta,Canada,4
1805-06-01,,,Alberta,Canada,4
1805-07-01,,,Alberta,Canada,4
1805-08-01,,,Alberta,Canada,4
1805-09-01,,,Alberta,Canada,4
1805-10-01,,,Alberta,Canada,4
1805-11-01,,,Alberta,Canada,4
1805-12-01,,,Alberta,Canada,4
1806-01-01,,,Alberta,Canada,4
1806-02-01,,,Alberta,Canada,4
1806-03-01,,,Alberta,Canada,4
1806-04-01,,,Alberta,Canada,4
1806-05-01,,,Alberta,Canada,4
1806-06-01,,,Alberta,Canada,4
1806-07-01,,,Alberta,Canada,4
1806-08-01,,,Alberta,Canada,4
1806-09-01,,,Alberta,Canada,4
1806-10-01,,,Alberta,Canada,4
1806-11-01,,,Alberta,Canada,4
1806-12-01,,,Alberta,Canada,4
1807-01-01,,,Alberta,Canada,4
1807-02-01,,,Alberta,Canada,4
1807-03-01,,,Alberta,Canada,4
1807-04-01,,,Alberta,Canada,4
1807-05-01,,,Alberta,Canada,4
1807-06-01,,,Alberta,Canada,4
1807-07-01,,,Alberta,Canada,4
1807-08-01,,,Alberta,Canada,4
1807-09-01,,,Alberta,Canada,4
1807-10-01,,,Alberta,Canada,4
1807-11-01,,,Alberta,Canada,4
1807-12-01,,,Alberta,Canada,4
1808-01-01,,,Alberta,Canada,4
1808-02-01,,,Alberta,Canada,4
1808-03-01,,,Alberta,Canada,4
1808-04-01,,,Alberta,Canada,4
1808-05-01,,,Alberta,Canada,4
1808-06-01,,,Alberta,Canada,4
1808-07-01,,,Alberta,Canada,4
1808-08-01,,,Alberta,Canada,4
1808-09-01,,,Alberta,Canada,4
1808-10-01,,,Alberta,Canada,4
1808-11-01,,,Alberta,Canada,4
1808-12-01,,,Alberta,Canada,4
1809-01-01,,,Alberta,Canada,4
1809-02-01,,,Alberta,Canada,4
1809-03-01,,,Alberta,Canada,4
1809-04-01,,,Alberta,Canada,4
1809-05-01,,,Alberta,Canada,4
1809-06-01,,,Alberta,Canada,4
1809-07-01,,,Alberta,Canada,4
1809-08-01,,,Alberta,Canada,4
1809-09-01,,,Alberta,Canada,4
1809-10-01,,,Alberta,Canada,4
1809-11-01,,,Alberta,Canada,4
1809-12-01,,,Alberta,Canada,4
1810-01-01,,,Alberta,Canada,4
1810-02-01,,,Alberta,Canada,4
1810-03-01,,,Alberta,Canada,4
1810-04-01,,,Alberta,Canada,4
1810-05-01,,,Alberta,Canada,4
1810-06-01,,,Alberta,Canada,4
1810-07-01,,,Alberta,Canada,4
1810-08-01,,,Alberta,Canada,4
1810-09-01,,,Alberta,Canada,4
1810-10-01,,,Alberta,Canada,4
1810-11-01,,,Alberta,Canada,4
1810-12-01,,,Alberta,Canada,4
1811-01-01,,,Alberta,Canada,4
1811-02-01,,,Alberta,Canada,4
1811-03-01,,,Alberta,Canada,4
1811-04-01,,,Alberta,Canada,4
1811-05-01,,,Alberta,Canada,4
1811-06-01,,,Alberta,Canada,4
1811-07-01,,,Alberta,Canada,4
1811-08-01,14.112,4.522,Alberta,Canada,4
1811-09-01,8.506,4.289,Alberta,Canada,4
1811-10-01,-2.647,4.303,Alberta,Canada,4
1811-11-01,-10.328,4.4110000000000005,Alberta,Canada,4
1811-12-01,-14.369000000000002,4.362,Alberta,Canada,4
1812-01-01,-20.762,5.912000000000001,Alberta,Canada,4
1812-02-01,-19.399,4.256,Alberta,Canada,4
1812-03-01,-11.878,4.258,Alberta,Canada,4
1812-04-01,-2.394,4.489,Alberta,Canada,4
1812-05-01,7.1450000000000005,4.338,Alberta,Canada,4
1812-06-01,11.668,4.275,Alberta,Canada,4
1812-07-01,15.34,4.348,Alberta,Canada,4
1812-08-01,15.851,4.577,Alberta,Canada,4
1812-09-01,8.828,4.869,Alberta,Canada,4
1812-10-01,-0.7189999999999994,4.461,Alberta,Canada,4
1812-11-01,-10.118,4.405,Alberta,Canada,4
1812-12-01,-16.483999999999998,5.723,Alberta,Canada,4
1813-01-01,-20.509,5.6370000000000005,Alberta,Canada,4
1813-02-01,-15.656,4.374,Alberta,Canada,4
1813-03-01,-11.668,4.802,Alberta,Canada,4
1813-04-01,1.976,4.448,Alberta,Canada,4
1813-05-01,10.769,4.383,Alberta,Canada,4
1813-06-01,12.964,4.587,Alberta,Canada,4
1813-07-01,16.044999999999998,4.323,Alberta,Canada,4
1813-08-01,12.94,4.303,Alberta,Canada,4
1813-09-01,10.493,4.5280000000000005,Alberta,Canada,4
1813-10-01,,,Alberta,Canada,4
1813-11-01,,,Alberta,Canada,4
1813-12-01,,,Alberta,Canada,4
1814-01-01,,,Alberta,Canada,4
1814-02-01,,,Alberta,Canada,4
1814-03-01,,,Alberta,Canada,4
1814-04-01,,,Alberta,Canada,4
1814-05-01,,,Alberta,Canada,4
1814-06-01,,,Alberta,Canada,4
1814-07-01,,,Alberta,Canada,4
1814-08-01,,,Alberta,Canada,4
1814-09-01,,,Alberta,Canada,4
1814-10-01,0.3380000000000001,4.474,Alberta,Canada,4
1814-11-01,-4.229,4.472,Alberta,Canada,4
1814-12-01,-10.467,4.771,Alberta,Canada,4
1815-01-01,-17.864,4.556,Alberta,Canada,4
1815-02-01,-13.39,4.683,Alberta,Canada,4
1815-03-01,-9.795,4.754,Alberta,Canada,4
1815-04-01,-0.7230000000000001,4.409,Alberta,Canada,4
1815-05-01,6.848000000000001,4.603,Alberta,Canada,4
1815-06-01,10.878,4.564,Alberta,Canada,4
1815-07-01,16.596,4.493,Alberta,Canada,4
1815-08-01,13.852,4.4110000000000005,Alberta,Canada,4
1815-09-01,7.858,4.39,Alberta,Canada,4
1815-10-01,-1.5629999999999995,4.341,Alberta,Canada,4
1815-11-01,-11.461,4.6610000000000005,Alberta,Canada,4
1815-12-01,-16.744,4.448,Alberta,Canada,4
1816-01-01,-16.740000000000002,4.784,Alberta,Canada,4
1816-02-01,-18.727,4.508,Alberta,Canada,4
1816-03-01,-10.362,4.561,Alberta,Canada,4
1816-04-01,1.143,4.7860000000000005,Alberta,Canada,4
1816-05-01,9.419,4.436,Alberta,Canada,4
1816-06-01,11.616,4.328,Alberta,Canada,4
1816-07-01,,,Alberta,Canada,4
1816-08-01,,,Alberta,Canada,4
1816-09-01,,,Alberta,Canada,4
1816-10-01,-4.931,4.632,Alberta,Canada,4
1816-11-01,-12.012,4.646,Alberta,Canada,4
1816-12-01,,,Alberta,Canada,4
1817-01-01,-20.366,4.455,Alberta,Canada,4
1817-02-01,-12.647,4.569,Alberta,Canada,4
1817-03-01,-7.016,4.5760000000000005,Alberta,Canada,4
1817-04-01,1.279,4.263,Alberta,Canada,4
1817-05-01,6.715,4.577,Alberta,Canada,4
1817-06-01,11.528,4.3610000000000015,Alberta,Canada,4
1817-07-01,12.667,4.475,Alberta,Canada,4
1817-08-01,14.013,4.368,Alberta,Canada,4
1817-09-01,4.8660000000000005,4.4060000000000015,Alberta,Canada,4
1817-10-01,-2.2510000000000003,4.422,Alberta,Canada,4
1817-11-01,-7.792000000000001,4.544,Alberta,Canada,4
1817-12-01,-18.482,4.622,Alberta,Canada,4
1818-01-01,-19.426,4.333,Alberta,Canada,4
1818-02-01,-16.864,4.447,Alberta,Canada,4
1818-03-01,-6.039,4.393,Alberta,Canada,4
1818-04-01,4.989,4.555,Alberta,Canada,4
1818-05-01,9.639,4.509,Alberta,Canada,4
1818-06-01,15.63,4.422,Alberta,Canada,4
1818-07-01,,,Alberta,Canada,4
1818-08-01,13.64,4.333,Alberta,Canada,4
1818-09-01,,,Alberta,Canada,4
1818-10-01,-1.7510000000000003,4.301,Alberta,Canada,4
1818-11-01,-5.99,4.938,Alberta,Canada,4
1818-12-01,-15.834,4.375,Alberta,Canada,4
1819-01-01,-19.865,4.626,Alberta,Canada,4
1819-02-01,-14.554,4.803,Alberta,Canada,4
1819-03-01,-13.027,5.088,Alberta,Canada,4
1819-04-01,,,Alberta,Canada,4
1819-05-01,,,Alberta,Canada,4
1819-06-01,,,Alberta,Canada,4
1819-07-01,,,Alberta,Canada,4
1819-08-01,,,Alberta,Canada,4
1819-09-01,,,Alberta,Canada,4
1819-10-01,,,Alberta,Canada,4
1819-11-01,,,Alberta,Canada,4
1819-12-01,,,Alberta,Canada,4
1820-01-01,,,Alberta,Canada,4
1820-02-01,,,Alberta,Canada,4
1820-03-01,,,Alberta,Canada,4
1820-04-01,,,Alberta,Canada,4
1820-05-01,,,Alberta,Canada,4
1820-06-01,,,Alberta,Canada,4
1820-07-01,,,Alberta,Canada,4
1820-08-01,,,Alberta,Canada,4
